Date,Gold_Ret,VIX_diff,Rate_diff,War_Dummy,Interaction,Event
2025-10-10,0.007472669571045818,5.229999542236328,-0.0969996452331543,0,0.0,US-MiddleEast
2025-10-13,0.03283124863445809,-2.6299991607666016,0.0,0,-0.0,US-MiddleEast
2025-10-14,0.007299414410765657,1.779998779296875,-0.029000282287597656,0,0.0,US-MiddleEast
2025-10-15,0.009187545165353398,-0.1700000762939453,0.024000167846679688,0,-0.0,US-MiddleEast
2025-10-16,0.02443046188439831,4.670000076293945,-0.06999993324279785,0,0.0,US-MiddleEast
2025-10-17,-0.02132293911227755,-4.529998779296875,0.03099989891052246,0,-0.0,US-MiddleEast
2025-10-20,0.03436764429162454,-2.5500011444091797,-0.020999908447265625,0,-0.0,US-MiddleEast
2025-10-21,-0.059062035540049886,-0.3599987030029297,-0.023000001907348633,0,-0.0,US-MiddleEast
2025-10-22,-0.01064926865576389,0.7299995422363281,-0.009999990463256836,0,0.0,US-MiddleEast
2025-10-23,0.019854040473195667,-1.3000011444091797,0.037999868392944336,0,-0.0,US-MiddleEast
2025-10-24,-0.0017225098547725875,-0.9299983978271484,0.006000041961669922,0,-0.0,US-MiddleEast
2025-10-27,-0.028695490766858036,-0.5800008773803711,0.0,0,-0.0,US-MiddleEast
2025-10-28,-0.008960778782097539,0.630000114440918,-0.01399993896484375,0,0.0,US-MiddleEast
2025-10-29,0.004402578266743398,0.5,0.07500004768371582,0,0.0,US-MiddleEast
2025-10-30,0.004408297096619672,-0.010000228881835938,0.034999847412109375,0,-0.0,US-MiddleEast
2025-10-31,-0.0047849023856938715,0.5300006866455078,0.007999897003173828,0,0.0,US-MiddleEast
2025-11-03,0.0045349523774452045,-0.2700004577636719,0.005000114440917969,0,-0.0,US-MiddleEast
2025-11-04,-0.013236252040332198,1.8299999237060547,-0.01699972152709961,0,0.0,US-MiddleEast
2025-11-05,0.008224087134207535,-0.9899997711181641,0.06799983978271484,0,-0.0,US-MiddleEast
2025-11-06,-0.0001005367923334668,1.489999771118164,-0.06400012969970703,0,0.0,US-MiddleEast
2025-11-07,0.004887656635851291,-0.4200000762939453,0.0,0,-0.0,US-MiddleEast
2025-11-10,0.027716515886168476,-1.4799995422363281,0.017000198364257812,0,-0.0,US-MiddleEast
2025-11-11,-0.0012167524528548244,-0.31999969482421875,0.009999752044677734,0,-0.0,US-MiddleEast
2025-11-12,0.02348748385555354,0.22999954223632812,-0.05499982833862305,0,0.0,US-MiddleEast
2025-11-13,-0.004170992761122764,2.489999771118164,0.04699993133544922,0,0.0,US-MiddleEast
2025-11-14,-0.024002555332014903,-0.1700000762939453,0.03599977493286133,0,-0.0,US-MiddleEast
2025-11-17,-0.0047327908648018505,2.549999237060547,-0.014999866485595703,0,0.0,US-MiddleEast
2025-11-18,-0.0017221023533426794,2.3100013732910156,-0.009999752044677734,0,0.0,US-MiddleEast
2025-11-19,0.004029960569867122,-1.0300006866455078,0.009999752044677734,0,-0.0,US-MiddleEast
2025-11-20,-0.0052125591455094164,2.760000228881836,-0.026999950408935547,0,0.0,US-MiddleEast
2025-11-21,0.004967292782076356,-2.989999771118164,-0.0429997444152832,0,-0.0,US-MiddleEast
2025-11-24,0.0037215603622990662,-2.9099998474121094,-0.02500009536743164,0,-0.0,US-MiddleEast
2025-11-25,0.01149319363831883,-1.960000991821289,-0.03600025177001953,0,-0.0,US-MiddleEast
2025-11-26,0.006261760929431564,-1.3699989318847656,-0.003999948501586914,0,-0.0,US-MiddleEast
2025-11-28,0.012667816416397979,-0.8400001525878906,0.01900029182434082,0,-0.0,US-MiddleEast
2025-12-01,0.004965958221290471,0.8899993896484375,0.07899999618530273,0,0.0,US-MiddleEast
2025-12-02,-0.01250914319860585,-0.6499996185302734,-0.010000228881835938,0,-0.0,US-MiddleEast
2025-12-03,0.0030288262173034956,-0.5100002288818359,-0.028999805450439453,0,-0.0,US-MiddleEast
2025-12-04,0.0029722651693542806,-0.3000001907348633,0.05099964141845703,0,-0.0,US-MiddleEast
2025-12-05,0.00026116008896670296,-0.36999988555908203,0.031000137329101562,0,-0.0,US-MiddleEast
2025-12-08,-0.006118924040939417,1.25,0.03299999237060547,0,0.0,US-MiddleEast
2025-12-09,0.0046462393338665645,0.2700004577636719,0.01399993896484375,0,0.0,US-MiddleEast
2025-12-10,-0.002451547168984526,-1.1599998474121094,-0.021999835968017578,0,-0.0,US-MiddleEast
2025-12-11,0.021010239753042382,-0.9200000762939453,-0.023000240325927734,0,-0.0,US-MiddleEast
2025-12-12,0.003401069596484952,0.8899993896484375,0.05299997329711914,0,0.0,US-MiddleEast
2025-12-15,0.001533693992035725,0.7600002288818359,-0.01199960708618164,0,0.0,US-MiddleEast
2025-12-16,-0.0005110078294488002,-0.020000457763671875,-0.03299999237060547,0,-0.0,US-MiddleEast
2025-12-17,0.009939980130428714,1.1400012969970703,0.0019998550415039062,0,0.0,US-MiddleEast
2025-12-18,-0.0018418331441386099,-0.75,-0.034999847412109375,0,-0.0,US-MiddleEast
2025-12-19,0.005033950243312225,-1.960000991821289,0.034999847412109375,0,-0.0,US-MiddleEast
2025-12-22,0.018896813791643464,-0.8299999237060547,0.018000125885009766,0,-0.0,US-MiddleEast
2025-12-23,0.008557909489307347,-0.07999992370605469,0.0,0,-0.0,US-MiddleEast
2025-12-24,-0.0004908198003828014,-0.5299997329711914,-0.03299999237060547,0,-0.0,US-MiddleEast
2025-12-26,0.010766277995574931,0.13000011444091797,0.0,0,0.0,US-MiddleEast
2025-12-29,-0.04608798173882948,0.5999994277954102,-0.019999980926513672,0,0.0,US-MiddleEast
2025-12-30,0.010350630404542907,0.13000011444091797,0.01399993896484375,0,0.0,US-MiddleEast
2025-12-31,-0.010235032825325435,0.619999885559082,0.03299999237060547,0,0.0,US-MiddleEast
2026-01-02,-0.0025926392560806856,-0.4399995803833008,0.023999691009521484,0,-0.0,US-MiddleEast
2026-01-05,0.027997669976117596,0.3899993896484375,-0.021999835968017578,0,0.0,US-MiddleEast
2026-01-06,0.010158128512449065,-0.14999961853027344,0.01399993896484375,0,-0.0,US-MiddleEast
2026-01-07,-0.007367304357957669,0.630000114440918,-0.0409998893737793,0,0.0,US-MiddleEast
2026-01-08,8.998553214307117e-05,0.06999969482421875,0.04500007629394531,0,0.0,US-MiddleEast
2026-01-09,0.009082749101682023,-0.9600000381469727,-0.012000083923339844,0,-0.0,US-MiddleEast
2026-01-12,0.025071135876622564,0.630000114440918,0.015999794006347656,0,0.0,US-MiddleEast
2026-01-13,-0.003284847544970745,0.8599996566772461,-0.015999794006347656,0,0.0,US-MiddleEast
2026-01-14,0.008051610829708839,0.7700004577636719,-0.031000137329101562,0,0.0,US-MiddleEast
2026-01-15,-0.002163894212595402,-0.9099998474121094,0.019999980926513672,1,-0.9099998474121094,US-MiddleEast
2026-01-16,-0.0060621179774391735,0.01999950408935547,0.0710000991821289,1,0.01999950408935547,US-MiddleEast
2026-01-20,0.036632293474919336,4.2300004959106445,0.06400012969970703,1,4.2300004959106445,US-MiddleEast
2026-01-21,0.015055377008505682,-3.190000534057617,-0.04200029373168945,1,-3.190000534057617,US-MiddleEast
2026-01-22,0.015810444337397162,-1.2599992752075195,-0.0039997100830078125,1,-1.2599992752075195,US-MiddleEast
2026-01-23,0.013637113842028292,0.4499998092651367,-0.010000228881835938,1,0.4499998092651367,US-MiddleEast
2026-01-26,0.02058565637353524,0.05999946594238281,-0.026000022888183594,1,0.05999946594238281,US-MiddleEast
2026-01-27,3.931395514705028e-05,0.20000076293945312,0.010000228881835938,1,0.20000076293945312,US-MiddleEast
2026-01-28,0.04271712307880896,0.0,0.0279998779296875,1,0.0,US-MiddleEast
2026-01-29,0.0031638076649501356,0.529998779296875,-0.023999691009521484,1,0.529998779296875,US-MiddleEast
2026-01-30,-0.1206569177115754,0.5600013732910156,0.01399993896484375,1,0.5600013732910156,US-MiddleEast
2026-02-02,-0.0195798858862585,-1.1000003814697266,0.03399991989135742,1,-1.1000003814697266,US-MiddleEast
2026-02-03,0.05905437776175919,1.6599998474121094,-0.0009999275207519531,1,1.6599998474121094,US-MiddleEast
2026-02-04,0.0033997461243729043,0.6399993896484375,0.0009999275207519531,1,0.6399993896484375,US-MiddleEast
2026-02-05,-0.012063365980342067,3.1300010681152344,-0.06500005722045898,1,3.1300010681152344,US-MiddleEast
2026-02-06,0.018303568705588632,-1.3999996185302734,-0.004000186920166016,1,-1.3999996185302734,US-MiddleEast
2026-02-09,0.01993641500519393,-3.010000228881836,-0.007999897003173828,1,-3.010000228881836,US-MiddleEast
2026-02-10,-0.009368841148208894,0.43000030517578125,-0.051000118255615234,1,0.43000030517578125,US-MiddleEast
2026-02-11,0.013458784179660236,-0.1400012969970703,0.02500009536743164,1,-0.1400012969970703,US-MiddleEast
2026-02-12,-0.02959604886955879,3.1700000762939453,-0.06799983978271484,1,3.1700000762939453,US-MiddleEast
2026-02-13,0.01976794067778529,-0.2199993133544922,-0.04799985885620117,1,-0.2199993133544922,US-MiddleEast
2026-02-17,-0.028088975078812035,-0.3099994659423828,-0.004000186920166016,1,-0.3099994659423828,US-MiddleEast
2026-02-18,0.020994975203204404,-0.6700000762939453,0.026999950408935547,1,-0.6700000762939453,US-MiddleEast
2026-02-19,-0.0021280217137131566,0.6099987030029297,-0.004000186920166016,1,0.6099987030029297,US-MiddleEast
2026-02-20,0.016621856057854087,-1.1399993896484375,0.01100015640258789,1,-1.1399993896484375,US-MiddleEast
2026-02-23,0.028334005840505903,1.9200000762939453,-0.057000160217285156,1,1.9200000762939453,US-MiddleEast
2026-02-24,-0.009439844361431814,-1.460000991821289,0.004000186920166016,1,-1.460000991821289,US-MiddleEast
2026-02-25,0.009766362602618253,-1.6199989318847656,0.014999866485595703,1,-1.6199989318847656,US-MiddleEast
2026-02-26,-0.0057594670615880765,0.6999988555908203,-0.03099966049194336,1,0.6999988555908203,US-MiddleEast
2026-02-27,0.010377723577647786,1.230001449584961,-0.05500030517578125,1,1.230001449584961,US-MiddleEast
2026-03-02,0.012142763938335153,1.5799999237060547,0.08599996566772461,1,1.5799999237060547,US-MiddleEast
2026-03-03,-0.0359591903930027,2.1299991607666016,0.008000373840332031,1,2.1299991607666016,US-MiddleEast
2026-03-04,0.0025030895869677847,-2.4200000762939453,0.023999691009521484,1,-2.4200000762939453,US-MiddleEast
2026-03-05,-0.01078021153640931,2.6000003814697266,0.06599998474121094,1,2.6000003814697266,US-MiddleEast
2026-03-06,0.015825837818907902,5.739999771118164,-0.013000011444091797,1,5.739999771118164,US-MiddleEast
2026-03-09,-0.010666682586894306,-3.989999771118164,0.0030002593994140625,1,-3.989999771118164,US-MiddleEast
2026-03-10,0.02678146977213648,-0.5699996948242188,0.0,1,-0.5699996948242188,US-MiddleEast
2026-03-11,-0.01198431063117268,-0.7000007629394531,0.07200002670288086,1,-0.7000007629394531,US-MiddleEast
2026-03-12,-0.010035890037833716,3.0600013732910156,0.06499958038330078,1,3.0600013732910156,US-MiddleEast
2026-03-13,-0.012450581437074204,-0.10000038146972656,0.012000083923339844,1,-0.10000038146972656,US-MiddleEast
2026-03-16,-0.011645978438057513,-3.6800003051757812,-0.06500005722045898,1,-3.6800003051757812,US-MiddleEast
2026-03-17,0.0014007005791852262,-1.1399993896484375,-0.017999649047851562,1,-1.1399993896484375,US-MiddleEast
2026-03-18,-0.022466059027850406,2.719999313354492,0.05699968338012695,1,2.719999313354492,US-MiddleEast
2026-03-19,-0.0609633251253208,-1.0300006866455078,0.02200031280517578,1,-1.0300006866455078,US-MiddleEast
2026-03-20,-0.006607801222592188,2.720001220703125,0.1099996566772461,1,2.720001220703125,US-MiddleEast
2026-03-23,-0.037064759654085296,-0.6300010681152344,-0.05699968338012695,1,-0.6300010681152344,US-MiddleEast
2026-03-24,-0.001090554444362892,0.8000011444091797,0.05800008773803711,1,0.8000011444091797,US-MiddleEast
2026-03-25,0.03363784006254085,-1.6200008392333984,-0.06400012969970703,1,-1.6200008392333984,US-MiddleEast
2026-03-26,-0.03906243403134702,2.1100006103515625,0.08799982070922852,1,2.1100006103515625,US-MiddleEast
2026-03-27,0.026277237882447974,3.6099987030029297,0.024000167846679688,1,3.6099987030029297,US-MiddleEast
2026-03-30,0.007540510335148854,-0.4399986267089844,-0.09800004959106445,1,-0.4399986267089844,US-MiddleEast
2026-03-31,0.026512431127413087,-5.3600006103515625,-0.031000137329101562,1,-5.3600006103515625,US-MiddleEast
2026-04-01,0.02875884107881785,-0.7099990844726562,0.007999897003173828,1,-0.7099990844726562,US-MiddleEast
2026-04-02,-0.02792007119110018,-0.6700000762939453,-0.005999565124511719,1,-0.6700000762939453,US-MiddleEast
2026-04-06,0.0011387268075569185,0.2999992370605469,0.021999835968017578,1,0.2999992370605469,US-MiddleEast
2026-04-07,6.448275631096513e-05,1.6100006103515625,0.007999897003173828,1,1.6100006103515625,US-MiddleEast
2026-04-08,0.01964639155775591,-4.739999771118164,-0.05200004577636719,1,-4.739999771118164,US-MiddleEast
2026-04-09,0.00895028757749345,-1.5500011444091797,0.0020003318786621094,1,-1.5500011444091797,US-MiddleEast
2026-04-10,-0.006342909169258469,-0.26000022888183594,0.023999691009521484,1,-0.26000022888183594,US-MiddleEast
2026-04-13,-0.004103411668917365,-0.10999870300292969,-0.019999980926513672,1,-0.10999870300292969,US-MiddleEast
2026-04-14,0.017267418703531354,-0.7600002288818359,-0.0409998893737793,1,-0.7600002288818359,US-MiddleEast
2026-04-15,-0.005194816877104023,-0.1900005340576172,0.026000022888183594,1,-0.1900005340576172,US-MiddleEast
2026-04-16,-0.003046322343529432,-0.22999954223632812,0.026999950408935547,1,-0.22999954223632812,US-MiddleEast
2026-04-17,0.014974913312609497,-0.46000099182128906,-0.06300020217895508,1,-0.46000099182128906,US-MiddleEast
2026-04-20,-0.010554515098820284,1.3900012969970703,0.004000186920166016,1,1.3900012969970703,US-MiddleEast
2026-04-21,-0.022767989342933774,0.6299991607666016,0.04199981689453125,1,0.6299991607666016,US-MiddleEast
2026-04-22,0.007231599660169754,-0.5799999237060547,0.0020003318786621094,1,-0.5799999237060547,US-MiddleEast
2026-04-23,-0.00580655654933497,0.3899993896484375,0.028999805450439453,1,0.3899993896484375,US-MiddleEast
2026-04-24,0.003648880135128687,-0.6000003814697266,-0.013000011444091797,1,-0.6000003814697266,US-MiddleEast
2026-04-27,-0.00998122799658474,-0.6899986267089844,0.026000022888183594,1,-0.6899986267089844,US-MiddleEast
2026-04-28,-0.01810793161911003,-0.1900005340576172,0.018000125885009766,1,-0.1900005340576172,US-MiddleEast
2026-04-29,-0.010134994038567446,0.9799995422363281,0.06400012969970703,1,0.9799995422363281,US-MiddleEast
2026-04-30,0.015175128715866765,-1.9200000762939453,-0.028000354766845703,1,-1.9200000762939453,US-MiddleEast
2026-05-01,0.0032883457515008366,0.10000038146972656,-0.012000083923339844,1,0.10000038146972656,US-MiddleEast
2026-05-04,-0.024133880243911433,1.3000011444091797,0.06800031661987305,1,1.3000011444091797,US-MiddleEast
2026-05-05,0.007999735337601302,-0.9100017547607422,-0.03000020980834961,1,-0.9100017547607422,US-MiddleEast
2026-05-06,0.027302885994594444,0.010000228881835938,-0.059999942779541016,1,0.010000228881835938,US-MiddleEast
2026-05-07,0.0038159234729661404,-0.3099994659423828,0.03600025177001953,1,-0.3099994659423828,US-MiddleEast
2026-05-08,0.00437360801983576,0.1100006103515625,-0.028000354766845703,1,0.1100006103515625,US-MiddleEast
